Data	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)
05-out-2013	5,1	5,5	4,2	4	3,6	4,8	3,2	1,9	1,2	1,4	3,5	3,9	4,4	3	4	4,8	5,8	6,4	6,3	6,6	5,7	5,6	5,6	6,2
06-out-2013	5	6,5	4,3	4,7	4,2	3,1	2,5	1,2	1,2	1,1	3	4,9	4	5,5	5,2	5,6	5	4,9	4,7	5	4,4	4	3	3,6
07-out-2013	3,2	3,2	4,5	3,3	2,9	2,6	2,7	2,5	2,3	2,2	4,2	4,8	5,1	5,4	4,9	4,7	4,9	5,5	5,8	5,5	5,4	4	3,8	4,3
08-out-2013	4,8	6	5,8	4,4	4,2	3,1	2	2,7	2,2	1,5	3,3	3,1	4	4,4	3,8	5,3	5,6	6,2	6,9	6,2	5,5	4	3,9	4,4
09-out-2013	5,4	5	3,9	4	2,5	1,8	1,8	2	2	1,5	2,4	3,5	4,8	4	5,3	5,6	6,2	6,9	6,8	6,7	6,2	5,3	4,9	5,6
10-out-2013	4,9	4,5	4,8	4,3	4,6	2,9	2,5	1,8	0,8	1,3	3,2	3,6	4,3	4	4,7	5,7	5,8	6,4	7,9	6,6	6,2	5,6	6,8	5,6
11-out-2013	4,7	4,1	2,8	1,4	2,9	1,9	2,7	2,5	2,5	2,6	2,7	4	4,2	4,3	4,3	4,7	5,6	7,2	7,5	7,5	6,7	5,4	6,6	7,2
12-out-2013	6,6	6,4	3,4	2,8	2,9	2,8	2,6	2,2	2	2,7	4	4,4	4,5	5,6	6,4	4,2	4,3	6,1	5,7	6,6	6	6,2	6,8	5,7
13-out-2013	5,2	5	4,3	3,4	2,6	1,3	1,1	0,8	1,2	1,3	4,7	4,8	4,6	6	5,7	6,8	6,5	6,6	7,2	5,8	7	5,9	5,4	6,7
14-out-2013	6,1	5,4	4,4	2,7	1,9	2,1	1,7	0,7	1,4	0,8	3,7	3,8	4,7	5,8	5,4	6,7	6,7	6,9	7,2	6,3	5,3	4,3	3,9	5,1
15-out-2013	6,3	5,2	4,6	3,7	2,4	2,2	2,3	2,5	3,1	2,5	4,8	5,1	4,5	4,5	5,5	5,1	6,3	6,3	6,2	6,5	6,4	5,5	6	7
16-out-2013	6	6,7	6,8	5,2	4,8	4,1	2,9	2,2	2,4	2,4	3,9	4,1	4,7	5,5	5,6	5,6	7	6,9	7,5	6,4	5,4	5,6	5,6	7
17-out-2013	6,1	5,6	6,2	4,6	5,3	3,4	3,3	1,3	1,8	1,7	4,1	5	5,4	5	5,7	6,1	6,4	6,4	6,7	5,9	6,3	5,2	4,8	6,5
18-out-2013	5,8	6,9	6	4,8	5	4,2	3,1	1,5	2,3	2,6	4,9	4,7	5,3	5	5,7	6,9	7,6	7,8	8	7	5,9	5,2	6,3	6,8
19-out-2013	5,7	6,6	4,9	4,5	2,2	2,2	1,2	1,9	1,6	2,1	6,8	7,5	5,5	6,9	7,9	6,9	6,7	6,7	6,8	5,8	4,7	4,2	4,4	5
20-out-2013	4,3	4,4	5,2	3,6	2,3	1,6	1,5	1	0,9	0,7	4	5,6	6,5	6,9	7,2	7,3	7	6,9	7,3	6,6	6,4	4,8	5,3	5,1
21-out-2013	4,8	4,3	5,1	4,4	4,1	3,2	2,8	3,6	0,7	1,6	4,1	5,6	5,8	5,1	4,5	6,1	6,2	6,2	6,1	7,8	6,1	6	6,8	7,2
22-out-2013	6,4	6,5	7,3	4,6	5,3	5,5	2,8	2,5	3,5	1,1	4,2	5,5	5,1	6,4	6	6	6,6	6,3	6,5	6,5	5,7	5,5	5,6	7,2
23-out-2013	7,5	7,4	6,7	6,4	4,7	4,4	3,1	3,1	2,3	2,9	3,8	4,7	6,1	4,7	5,9	5,9	6,3	6,1	5,9	6,2	5,5	5,7	5,9	6,5
24-out-2013	5,7	4,7	4,8	3,7	2,7	4,2	2,9	2,3	2,1	2,7	3,8	4,8	5,1	5	4,5	6,1	6,2	5,7	5,9	6,7	5,9	4,7	5,1	6,2
25-out-2013	4,7	4,7	4,9	4,2	3,2	2,8	2,7	2,7	2,3	2,8	4,6	4,3	5	3,6	4,1	5,4	5,5	5,5	6,2	6,6	4,9	5,7	6,3	6,2
26-out-2013	5,6	5,7	4,9	4,5	4,4	3	2,2	1,7	2,2	1,7	3	5	5,4	5,1	4,8	6	6,7	6,4	6,7	6,4	6,4	4,9	5,1	6,9
27-out-2013	6,5	5,8	5,7	4,3	3	3,2	2,1	2,4	3,2	2	3,2	4,5	6	5,3	5,7	5,8	6,3	6,7	6,1	6,1	4,9	5,3	3,8	4,5
28-out-2013	3,4	4,7	4,1	4,2	3,9	3,4	3,4	2,4	2	3,1	4,6	6,1	5,6	5,8	6,5	5,9	6	6,3	5,3	6,4	5,4	4,6	4,9	3,5
29-out-2013	4,3	5	4	4,2	3,7	2,8	2,5	2,2	1,7	2	6,3	4,5	5,2	6,4	6	5,9	5,9	6,9	6,1	5,6	7,2	6,2	7,4	6,9
30-out-2013	7,3	7,4	5	4,1	3,1	2,9	2,4	1,9	1,6	2,4	4,6	5,7	6,7	6,9	5,1	5,9	7	7,6	7,2	7,6	6,6	4,6	5	6,7
31-out-2013	6,9	5,9	5,6	4,8	4,2	3,6	2,8	2,8	2,3	1,7	4,8	4,8	5,3	5,9	5,2	7,4	8	6,7	6,9	6,1	5,5	4,5	4,2	5
01-nov-2013	6,2	6	5,3	3,9	3,7	3,3	2,9	2,1	1,7	2,9	4,2	4,7	4,4	3,9	5,8	5,2	5,8	6,2	6,5	6,2	5	4,6	4,6	5,6
02-nov-2013	6,8	6,2	6,4	3,8	4,4	3	1,3	1,8	2,4	2,6	4,9	4,8	4,9	3,7	5	4,3	5,5	6,7	5,6	5,9	4,6	5,3	4,3	4,1
03-nov-2013	5,8	5,1	4,7	3,8	3,6	2,6	2,8	2,3	1,5	1,4	3,5	4,1	3,9	2,7	3,8	5	5,9	7	7,2	6,7	6,4	4,9	4,2	4,6
04-nov-2013	5,4	5,3	4,8	5,1	5	2,5	3	1	1,3	1,2	1,5	3	5,5	6	6,8	6,1	7,1	7,2	6,5	6	5,5	5	5,2	5,8
05-nov-2013	5,4	4,3	3,6	3,3	2,4	2,2	2,1	1,3	1,1	2,8	4,6	5,4	6,4	6,5	7,2	7	6	6,4	6,5	7,2	6,7	5,6	5,2	5,7
06-nov-2013	5,6	4,5	3,6	3,5	3,1	3,6	2,8	2,1	1,4	2,4	5,2	4,7	4,8	5,8	5,8	6,6	5,7	7,2	7,9	7	7	6	5,9	6,9
07-nov-2013	5,6	4,7	4	4,8	2	2,9	3,6	2,4	3,7	3,2	6,5	4,6	5	4,4	3,7	6,5	6,8	6,8	6,8	6,7	6,2	6,7	5,5	7,1
08-nov-2013	7,4	5,8	3,8	4,1	3,3	2,9	2,1	1,4	1,5	1,9	6,1	5,6	5	5,8	6,1	6,1	6,7	6,6	6,7	6,7	5,2	5,4	6	7,4
09-nov-2013	5,8	6	5,1	4,3	3,2	2,8	2,8	1,9	1,9	2,8	4,1	5,1	5,4	5,3	5,3	6,2	6,3	7,4	7,1	7,3	6,7	5,4	6,3	6,7
10-nov-2013	6,9	5,6	5	4,4	4,3	2,9	3,1	2,6	1,9	3	4,8	6,1	5,4	6,1	5,5	6	6,5	7,5	7,4	7,2	7,3	6,7	7,7	7
11-nov-2013	6,8	5,9	6,7	5,2	3,9	4	2,9	2,3	2,2	2,6	5,8	5,7	5,7	7,9	7,7	7,9	7,9	6,9	6	5	4,4	4,3	5,3	5,7
12-nov-2013	4,8	4,6	4,6	4	3	3,5	2,5	1,9	2,1	2,2	3,5	6,3	7,3	7,7	7,9	6,9	6,5	7,1	6,2	6	4,9	4,5	4,3	5,1
13-nov-2013	5,4	4,7	3,6	3,1	2,5	2,1	2,4	1,8	2,3	2,4	5,3	6,2	5,9	5,7	5,6	6,1	6,9	6,1	7,2	6,4	6,1	5,3	6,5	5,8
14-nov-2013	5,4	6	5,4	4,6	4,4	4	3,3	2,5	2,1	1,9	4,4	4,4	4,8	5,9	5	4,3	6,5	5,8	6,9	6,5	6,1	5,1	6,4	6,7
15-nov-2013	6,9	5	4,6	5,2	4,7	4	3,5	3,3	2,7	2,6	5,3	6,5	6,4	3,9	5,1	5,5	6,8	7,5	6,9	7,5	6,8	5,7	6,5	5,6
16-nov-2013	4,8	4,1	4,6	4,1	3,9	2,7	2,9	2,3	1,9	1,8	4,9	6	5	5,8	5,8	6,3	6,9	7,7	7,1	6,6	7,2	5,6	6,2	6,1
17-nov-2013	5,8	4,7	3,2	3,5	3,5	2,2	3,1	2,9	2	2,4	4,1	5	6,2	5,7	6,6	5,8	6,9	6,2	4,9	6	5,1	5,3	5,5	5,5
18-nov-2013	5	5,1	4,4	3,1	2,6	2,3	2,1	2	2,5	2,5	4,6	7,2	7,4	6	6,1	6,2	6,7	7,4	7,4	7	5,8	5,8	5,8	5,8
19-nov-2013	4,1	4,1	4,2	3,6	3,1	4,4	3,6	2,5	2,5	2,2	3,5	3,8	4,6	5,8	4,9	6,1	3,5	5,7	6,5	5,8	5,5	3,3	4,1	5,2
20-nov-2013	5,1	5,1	4,2	4	4,2	3,2	3,3	2,7	2,1	1,9	4	3,9	4,3	4,6	5,7	6,2	6,2	6,6	6,1	6,2	6	5,5	6,6	6,8
21-nov-2013	6	4,6	3,7	3,6	2,9	2,3	1,5	1,3	1,1	2,1	3,4	2,8	3,7	2,4	3,8	4,4	6,5	6,5	6,4	6,4	5,3	4,5	3,9	6
22-nov-2013	5,4	5,3	4,8	4,9	3,9	3,5	2,4	2,8	2,5	2	4,1	4,3	5,2	6,4	6,4	5,5	6,4	5,8	6,1	6,2	5,9	3,8	3,6	4,6
23-nov-2013	3,6	4	3,8	3,8	3,5	4	3,9	2,9	1,3	1,8	3,1	4,8	5,4	6,3	6,9	6,3	5,9	5,6	6,1	5,7	5,1	4,4	3,2	3
24-nov-2013	3,4	3,1	3,7	4,8	3,2	2,6	1,1	2	1,5	1,7	2,8	4,1	5,2	5,6	5,9	6,3	5,7	6,3	6,8	5,8	5,1	4	3,3	3,7
25-nov-2013	3,3	4,7	4,6	3,8	2,7	2,5	2,6	2,3	1,2	1,4	3,8	4,8	5,4	6,4	5,9	5,8	6,7	7,3	6	6,5	5,6	4,7	5,4	6,6
26-nov-2013	5,1	5,3	5	3,8	3,8	3,5	2,3	2,1	1,7	2,5	4,4	4,5	4,5	5	4,8	5,1	5,2	6,4	6,2	6,5	5,8	4,1	4,2	6,3
27-nov-2013	5,2	5,4	5,6	5,5	5,1	4,9	1,8	2,1	3,2	4,3	5,1	6	6,1	6,3	7,1	6,3	7,1	6,7	6,5	6,6	5,5	4,3	4,4	5,6
28-nov-2013	4,9	4,9	3,4	3,8	3,2	2,9	2	1,8	1,4	1,8	4	5,4	5,2	5,7	5,7	5,8	5,8	5,9	5,5	6,2	5,1	3,9	5	4,6
29-nov-2013	5,1	5,5	4,9	4,8	4,5	4,7	3,6	3,9	2,6	3,3	4,5	6,4	6,6	8,4	8,1	8	8,3	7,9	7	6,7	5,8	4,7	6,2	6,5
30-nov-2013	5,8	5	3,4	2,7	3	2,8	2,3	1,2	1,1	0,6	3,5	4,1	5,2	5,9	6,7	5,8	7,4	7,3	6,6	7,1	6,2	4,5	4,8	5,6
01-dez-2013	5,3	6	5,5	4,4	4,2	2,5	2,5	3,3	1,6	2	4,6	3,9	3,5	5	4,5	4,2	4,6	5,9	6,3	5,8	5	4,7	4,4	4,9
02-dez-2013	5,4	6,1	5,4	5,1	4,3	4,4	2,9	3,1	3,2	2,9	3,8	5,4	5,2	5,9	5,8	6,6	7	7,8	6,5	6,8	5,6	4,2	3,9	3,9
03-dez-2013	4,2	4,5	4,2	3,8	2,9	2,2	1,2	1,6	1,8	1,8	3,4	4,6	3,5	4,7	4,9	6,6	6,8	6,8	6,1	6,2	5	4,2	4,5	4,7
04-dez-2013	5	4,4	5,2	4	4	2,6	2,3	2,1	1,6	2,1	3,8	5	6,2	7,3	7	6,5	6,9	6,1	6,6	5,5	5,9	4,3	4,8	4,3
05-dez-2013	3,9	4	3,2	2,7	3,6	3,1	2,9	1,3	0,9	1,1	3,5	4,5	4,9	6	5,9	6,4	7	7,4	6,5	6,4	5,7	5,1	3,9	4,3
06-dez-2013	4,8	4,3	3,4	3,5	3,2	2,8	3,6	2,1	1,5	1,1	2,4	4,7	6,5	6,9	6,5	6,7	6	6,3	6,2	5,7	4,5	3,5	3,1	3,4
07-dez-2013	4	3,9	3,4	3,1	2,5	2,6	1,5	1,7	1,1	1,5	3,8	6,5	6,2	6,1	6,1	5,7	6,2	6,2	5,9	6,1	4,6	3,6	3,7	3,5
08-dez-2013	3,4	4,4	4,8	4,6	2,4	1,8	1,9	1,8	2,2	2,2	4,2	4,1	6,2	5,9	7,1	6,2	7,4	6	6,7	6,4	6,1	4,4	5	4,9
09-dez-2013	4,3	4,3	5,1	4	3,8	3	1,4	1,7	2,1	1,6	4,3	4,9	5,1	5,7	5,7	6,4	7	7,5	6,7	6,5	6,3	4,7	5,5	5,9
10-dez-2013	6,3	5,9	5,4	3,3	3,9	3,1	3	3,1	2,2	2,8	4,4	4,8	5	4,7	4,2	4,8	5,4	5,9	6,2	5,8	5,2	4,8	4,6	5,7
11-dez-2013	6,3	6,4	5,4	4,9	4,2	2,2	2	2	1,4	1,8	3,9	5,5	6	6,8	6,6	6,3	6,3	6,1	5,8	5,7	5,7	4,3	3,7	3,6
12-dez-2013	3,7	2,9	2,2	2,8	3	3,1	2	2,5	1,8	1,5	3,7	5,4	6,1	6,2	5,7	5,4	5,6	6	5,3	5,3	4,8	3,6	3,7	2,9
13-dez-2013	2,6	NULL	1,8	2	1,8	1,4	1,4	2	2	2,3	5	5,6	5,5	6,1	5	5,5	5,5	4,8	5,4	4,9	4,3	3,2	3	3,4
14-dez-2013	4,2	3,9	4,1	2,9	3,3	1,4	2,5	1	1,2	1,8	3,4	4,2	5,4	5,9	6,4	6,4	6,9	7	6	6,1	5,6	4,7	5	5,5
15-dez-2013	4,6	5,5	4,9	4,3	2,9	1,8	2,4	2	1,7	1,5	4,1	4,9	5,8	5,9	6,2	6,2	6,9	6	5,6	6,3	6,1	4,7	4,3	5,6
16-dez-2013	5,7	4,4	4,4	4,2	3,6	3,3	1,4	1,3	1,4	1,7	4	4,6	5,7	5,8	5,8	5,4	5,1	5,4	5,8	6,3	5,1	4,8	4,6	3,9
17-dez-2013	4,1	4,6	3,9	4	4	3,3	4	3,3	2,5	1,3	1,5	2,8	5,1	5,1	5,6	5,4	5,5	6	5,9	6,1	5,3	4,3	3,9	4,2
18-dez-2013	3,5	3,6	3,9	3,2	3,2	3,2	3,3	1,6	1,2	1,3	1,6	4,5	5,8	6,3	6,6	6,1	5,6	5,8	5,8	5,8	5	4,6	4,5	4,1
19-dez-2013	3,9	3,9	3,9	3,6	3,4	3,4	1,4	1,2	1,3	0,5	1,7	2,1	4	5	5,8	6,8	5,5	5,9	6,1	6,4	5,3	4,4	3,4	4,5
20-dez-2013	3,5	4,6	3	2,8	1,7	1,3	2,6	1,7	1,8	2	2,3	1,1	3,2	1,4	1,4	2	0,6	3,3	3,9	3,8	2,9	2,7	1,4	2,6
21-dez-2013	2,5	1,7	2,2	2,5	1,7	1,9	1,3	1,4	1,5	1,8	3,9	4,9	4,7	5,9	5,1	5,4	5,5	4,2	5,7	5,4	4,7	3,2	3,8	3,5
22-dez-2013	4,2	5	3,6	4	2,6	1,6	1,8	2	1,7	1,7	3	3,8	6,4	6,4	6,7	6,5	5,6	6,9	6,9	5	5,1	3,7	3,9	4,6
23-dez-2013	4,3	4	2,7	2,8	3,1	3,6	2,8	1,7	1,8	3	3,7	5,6	6,5	7	6,5	7,5	7,1	6,8	7,2	6,6	5,9	5,4	4	5,8
24-dez-2013	5,9	5,3	4,9	4,5	3,5	3,1	2,6	1,8	2,3	1,6	3,3	5,5	5,1	6	5,5	5,5	4,7	5,7	6,5	6,8	6,7	5,9	5	6,3
25-dez-2013	6,1	7	5,9	6,2	5,9	3,6	3,3	2,2	1,9	1,6	4	5	5	6,4	5,8	6,3	6,4	6,1	6,6	6	6,8	5,7	6,2	6,7
26-dez-2013	5,8	5,5	4,5	4	3	3,1	3,7	2,2	1,5	2,1	3	3,7	4,6	5,9	6,5	6,9	7,5	6,7	6,8	6,3	5,1	4,8	3,9	5
27-dez-2013	3,4	4,3	4,3	4,8	2,8	2	1,5	1,5	1,1	1,5	3,1	5,2	6,2	7,6	7,3	6,8	6,1	6,2	6,1	6	5,2	4,2	4,2	4,9
28-dez-2013	4,4	5,2	3,3	3,8	2,1	3,5	2,2	3,3	2,8	3,1	4,1	4,9	5	5	5,4	6,6	6,2	6,3	7,2	6,6	5,8	5	4,6	5
29-dez-2013	6,4	6,2	6,5	6,1	4,4	2,4	2,4	2,4	1,5	1,5	3,7	4,8	4,5	4	5,1	5,1	5,7	6,8	7,3	7,7	6,3	4,2	4	6,2
30-dez-2013	5,6	6,5	6,3	6,2	5,6	5,2	3,6	3,5	1,8	0,9	3	7,1	6,9	7,2	6,5	6,5	7,1	7	6,2	6,1	6	4,9	5,3	5,1
31-dez-2013	5,2	4,6	4,7	3,8	3,4	3,1	1,4	2,7	2,1	1,6	5,1	5,4	6,5	6,3	6,4	6	6,6	6,8	7	6,8	5,7	3,9	4,3	5,9
01-jan-2014	7,1	5,5	5,1	3,9	3,5	2,1	1,7	1,1	1,1	0,6	4,3	4,3	4,2	3,8	4,9	5,4	5,8	5,8	6,7	6,8	5,4	5,2	4,4	4,3
02-jan-2014	5,1	5,8	4,3	4,6	3,5	2,7	2,4	2,8	1,6	1,3	4	4,4	4	4,4	4,9	6,1	6,9	7	6,5	7,2	6	5,7	5,4	5,8
03-jan-2014	6,6	7,5	5,2	4,9	3,3	3,5	2,9	2,6	2,4	2	3,8	5,2	5	3,8	4,6	5	5,9	6,6	6,8	6,8	6,5	6	5,2	6,1
04-jan-2014	5,9	7	5,1	4,7	3,8	2,5	2,4	0,8	1,1	1,3	3,8	4	4,7	4,2	4,8	4,2	5,3	5,6	6,7	6,5	6,2	5,6	4,8	5,8
05-jan-2014	5	5,8	4,6	2,7	2,2	2,1	2,4	2,4	2,6	2,6	3,4	4,4	3,6	4	4,3	4,5	4	5,2	5	4,9	5,1	4,3	4	3,3
06-jan-2014	4	5	4,4	3,7	4,1	3,9	4,2	1,8	1,9	1,5	2	4,3	3,2	4	2,9	2,7	2,9	4,2	5,7	6	6	4,9	5,2	4,3
07-jan-2014	5,5	5,9	5	5,7	3,6	2,6	2,4	2,2	2,1	2,8	4,2	4,1	5,4	4,2	3,5	4,3	5,2	4,8	4,9	5,1	3,7	2,8	2,3	1,4
08-jan-2014	1,6	1,7	5,1	4	3,1	3,2	3,3	2,7	2,5	1	3,3	4,5	3,7	4	5,3	4,3	5,3	6,2	6,1	6,4	6,2	4,4	5,1	4,5
09-jan-2014	4,4	4,4	4,4	4	4,4	3,2	2,1	2	1,6	1	2,9	4	5,7	6,4	6,8	6,1	5,8	5,4	6,4	6,2	5,7	4,4	4,3	3,2
10-jan-2014	3,7	3,6	2,8	3,8	2,5	1,8	2,1	1,2	1,1	1	2,9	4	4,9	6,7	7,2	7,1	6,4	6,2	6,3	6,3	5,6	4,3	4,9	6,4
11-jan-2014	5,6	5	6	4,3	3,3	2,1	2,5	1,7	1,5	1,4	2,8	4,2	4,8	4,8	3,9	4,5	5,8	5,9	6,4	6,9	6,9	5,8	5,7	5,8
12-jan-2014	6,3	6,1	5,7	4,1	2,4	2,8	3,4	3,3	1,9	2,2	3,6	5,1	5,9	4,8	5,8	4,8	5,9	7,1	6,3	6,1	5,6	4,6	4,3	4,8
13-jan-2014	4,8	5,4	5,1	4,5	2,9	2,6	2	1,6	1,8	1,6	2,3	3,5	3,6	4,6	4,2	5	5,6	5,9	6,4	6,2	5,1	5	4,2	4
14-jan-2014	5,1	4,2	4,8	3,2	3,4	2,2	2	1,3	1,3	1,8	3,6	4,4	4	4,1	3,7	4	4,3	5,5	6,4	6,4	5,9	5,1	5,1	5,6
15-jan-2014	5,9	5,3	4,9	4,6	3,9	4,4	3,9	1,5	1,5	1,8	3,6	3,5	3,7	3,9	3,9	6	5,8	5	6,1	6,2	5,5	4,5	4,8	4,3
16-jan-2014	5	4,2	4,3	4,3	3,5	2,7	1,3	0,9	1,1	1	3,1	4,2	4,6	3,6	4,5	4,6	5,7	5,5	6,5	6,7	6,7	5,6	4,9	5,7
17-jan-2014	5,4	5,3	5	4,3	4,3	3,5	3,1	NULL	1,6	1,2	3,2	4,3	5,4	5,4	6,1	6,8	6,2	6,3	6,3	6,2	5,9	4	4,3	3,9
18-jan-2014	4,6	4,6	3,9	4,1	2,7	2,2	1,3	1,9	1,6	1,6	3,6	4,9	4,7	5,7	5,5	5,8	5,8	6,1	6,2	6,3	5,9	4,5	5,6	4,4
19-jan-2014	4,7	4,9	4,7	5,1	2,7	3,1	2,7	2,3	2,5	2,1	4,1	5,7	5,7	5,8	5,4	5,3	6,3	6,6	5,7	6,1	5,4	4,9	4,8	5,2
20-jan-2014	5,2	5,7	4,8	4,9	4,3	2,9	3,8	4,1	3,5	3,3	2,4	4,2	6,9	6	7,2	6,9	7,6	6,8	6,7	6,8	6,3	4,9	4,4	3,9
21-jan-2014	5	4,3	4	4,5	3,8	2,5	1,8	1,1	1,1	0,9	2,5	4,4	5,3	6,5	7,2	7	6,4	6,2	6,7	6,4	5,7	5	3,7	5,2
22-jan-2014	5,4	4,5	5	4	4	3,1	1,8	2	1,3	1,1	1,6	3,9	4	3,4	4,5	5,6	5,8	6,1	5,5	5,5	4,9	4,9	4,9	4,6
23-jan-2014	6,2	5,9	5,4	4,2	4,3	3,8	1,5	1,5	1,7	1,5	1,8	4,5	4	4,3	3,7	5,5	5,6	6,6	6,4	6,9	7,2	5,1	5,1	4,5
24-jan-2014	6,4	5,8	4,9	4,7	5	4,5	4,2	4,3	3,5	2	3,4	5,2	5,3	5,2	4,6	4,8	5	5,6	5,9	5,9	5,5	5,8	4,4	6
25-jan-2014	7,4	5,4	5,5	5,5	3,7	3	1,7	1,4	1,5	1,6	2,9	3,4	4,4	4,8	5,5	6,6	6,1	5,1	5,2	5,9	6,4	3,7	5,4	4,7
26-jan-2014	3,4	2	2,8	3,9	2,4	3	2,2	0,8	1	1,5	2,4	4,3	4,3	4,7	3,9	3,7	4,4	4,9	4,7	5,7	6	4,4	4,1	4,4
27-jan-2014	5,4	5,3	5,2	2,9	1,8	2,2	0,9	1,2	1,2	0,9	1,9	3,5	4,1	4,2	5,1	5,3	6,4	6,6	6,7	6,8	6,2	5,7	5,9	7,3
28-jan-2014	7	6,4	4,7	4,2	2,7	1,6	1,4	1,4	1,3	1	2,2	3	4	4,9	5,2	3,8	5,2	6,2	6,7	7	6,8	4,9	4,2	4,8
29-jan-2014	6,3	4,8	4,6	4,1	3,6	1,6	2,7	1,8	1,6	1,2	1,7	3,7	4	5,1	5,5	6,6	5,5	5,8	6,6	6,5	5,6	4,7	5,2	4,8
30-jan-2014	4,9	5,5	3,8	3,8	4,2	3,8	4,5	2,3	2,3	3,2	1,2	2,4	3,1	3,4	7,4	3,7	4,2	4,1	5,2	4,4	5,1	5,5	4,3	2,5
31-jan-2014	2,2	1,4	0,9	1,9	1	0,7	1,4	1,1	0,4	0,5	1,5	2,2	2,9	3,2	3,7	3,5	4,9	6,7	5,5	5,9	5,4	3,9	3,9	5,5
01-fev-2014	5,8	5,2	4	4,4	2,7	1,9	1,4	1,2	1,4	0,7	4,1	4,6	4	2,7	4,2	4,6	4	5,3	6,2	6,5	6	4,4	3,1	3,1
02-fev-2014	4,9	5,2	5,4	4,2	3,1	3,1	2,9	1,8	1,3	1,6	3,3	3,7	3,5	3,1	3,9	4,2	5,5	6,2	6,7	7	6,8	6,3	5,7	7,2
03-fev-2014	6,8	5,9	4,7	3,7	2,2	1,9	2,1	2,4	1,8	2	3,8	3,5	3,5	4,1	5,7	5,4	5,4	6,1	6,8	6,4	5,7	5,3	4,9	5,1
04-fev-2014	5,2	5,9	3,6	3	3,2	2,3	2,7	1,8	1	0,9	1,7	2,1	3,4	2,4	3,3	1,8	1,6	1,6	4,1	4,4	5,2	4,3	2,6	2,8
05-fev-2014	2,9	4,8	5,4	5,7	4,8	4	2,5	2,1	2,1	1,6	3,3	4,4	4,6	4,4	4,5	5,1	5,1	6,1	6,6	6,5	6,2	4,7	3,5	4,1
06-fev-2014	4,9	5,8	5,3	4,6	3,9	3,8	2,3	0,7	1,7	1,3	3,5	3,6	4	5,2	6,3	6	5,7	6,2	5,7	5,6	5,6	4,4	3,4	3,6
07-fev-2014	3,4	3,2	2,7	2,1	2,4	1,3	1,8	1,4	1,4	0,8	2,5	4,1	4,5	5,3	5	5,3	6	5,9	6,8	6,7	6,1	7,2	5,8	5
08-fev-2014	5,6	4,5	3,3	3,2	2,9	2,6	2,8	3,5	2,7	1,4	3,2	4,4	4	3,4	5,2	5,6	6,1	6,2	5,8	4,7	5,7	5,2	6	6,4
09-fev-2014	6,1	5,7	3,8	4,1	2,8	2,5	2	2,3	1,6	1,7	3,8	4,9	3,5	4	2,8	3,6	4,4	5,2	6,3	6,1	6,8	5,6	5	5,5
10-fev-2014	7,3	5,7	5,6	3,9	2,2	2,6	2,1	2,1	1,1	1,6	3	5,4	4,8	5,2	4,9	6,1	6,5	6,1	6,1	6,1	5,7	5,3	5	4,8
11-fev-2014	6,1	5,8	5	4	3,3	2,7	1,6	1,2	1,4	1,5	3,3	4,6	6,3	6,4	6,3	6,6	6,9	6,2	5,7	5,5	5,3	5,5	5	4,3
12-fev-2014	5	5,7	4,9	3,4	2,9	3,2	3,2	1,8	1,8	0,7	1,1	4	3,5	4,8	4,8	4,9	5,9	5	4,8	5,9	4	5,4	4,5	4,9
13-fev-2014	0,8	4	4,5	3,6	2,3	1,7	2,1	2	1,7	1,8	3,1	3,8	3	3,4	3,5	4,5	3,5	5,2	6,3	3,8	4,4	3,4	7,4	3,6
14-fev-2014	2,3	3	3,3	5,4	2,9	2,2	1,4	1,9	1,1	1,7	2	2,8	4,2	4,5	5,6	6,1	5,6	6	5,6	5,8	5,1	4	3,9	3,8
15-fev-2014	4,4	3,8	4,3	3,7	3,1	2	0,9	1,1	2	1,7	2,7	4,4	4,3	4,4	5,9	5,3	5,4	6	5,6	5,9	6,2	3,9	4,1	4
16-fev-2014	4,1	3,3	2,9	1,9	1,7	1,9	2	1,3	1,1	1,6	2,3	3,4	5,7	4,6	5,6	6,3	6,6	6,5	5,4	5	4,7	3,7	2,6	3,4
17-fev-2014	3,6	4,4	3,7	1,9	1,6	1,3	0,8	0,8	0,8	0,8	1	2,5	2,5	4,8	3,8	6,6	4,6	3,2	3,4	3,5	2,5	2,4	0,4	1,5
18-fev-2014	2,2	1	0,7	0,8	0,9	0,6	0,5	1,2	0,6	0,8	1,2	3,5	4,6	4,9	5,5	6,1	5,7	6,1	6,2	6,6	6,5	5,9	5,1	4,2
